Unnamed: 0,observed_on,license,image_url,place_guess,latitude,longitude,positional_accuracy,species_guess
8019,2025-05-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/498970262/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Downy Woodpecker
13493,2025-07-02,,https://static.inaturalist.org/photos/530564876/medium.jpg,"King St E, Toronto, ON, CA",43.6569166667,-79.3554533333,8.0,Hairy Woodpecker
17412,2025-09-10,,https://static.inaturalist.org/photos/567619804/medium.jpg,"High Park, Toronto, ON M6R 2Z3, Canada",43.6465479,-79.4636903,583.0,Cedar Waxwing
15112,2025-08-05,,https://static.inaturalist.org/photos/548003683/medium.jpg,"Humber Arboretum, Toronto, ON, CA",43.7255966667,-79.6090783333,4.0,Chipping Sparrow
6806,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493031949/medium.jpg,"High Park Tr, Toronto, ON, CA",43.6424913537,-79.4577049558,3.0,Wood Duck
5691,2025-04-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489251952/medium.jpg,"North York General Hospital, Toronto, ON, CA",43.7683716667,-79.363,2.0,Canada Goose
7088,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494509441/medium.jpeg,"Bridle Path-Sunnybrook-York Mills, Toronto, ON, Canada",43.7266063031,-79.3562028238,100.0,White-breasted Nuthatch
19079,2025-10-08,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/578082973/medium.jpg,"Ontario, CA",43.6818598748,-79.2126853345,493.0,Ruby-crowned Kinglet
5378,2025-04-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/488514263/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6301097614,-79.325840224,61.0,Canada Goose
5084,2025-04-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487226744/medium.jpg,"Bayview Village, North York, ON, Canada",43.782983892,-79.3748409652,512.0,Northern Cardinal
16153,2025-08-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/558228029/medium.jpg,"Laird Dr, Toronto, ON, CA",43.715805,-79.36535,3.0,Mourning Dove
5735,2025-04-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489412771/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6562905651,-79.3102246468,15.0,Tree Swallow
7091,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494519122/medium.jpeg,"Bridle Path-Sunnybrook-York Mills, Toronto, ON, Canada",43.7255228154,-79.3610855331,100.0,Black-capped Chickadee
9216,2025-05-09,,https://static.inaturalist.org/photos/502999877/medium.jpg,"Norman Jewison Park, Toronto, ON, CA",43.667175,-79.384475,22.0,Feral Pigeon
14757,2025-07-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/544927384/medium.jpg,"JGVM+F5, Toronto, ON M6S 2W3, Canada",43.6401774117,-79.5581671326,401.0,Mallard
17728,2025-09-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/569750602/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Magnolia Warbler
5138,2025-04-17,,https://static.inaturalist.org/photos/487650938/medium.jpeg,"Toronto, ON M6S 2V4, Canada",43.6464716481,-79.4692745805,48.0,American Tree Sparrow
14945,2025-07-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/546814498/medium.jpg,"Steeles Ave E, Toronto, ON, CA",43.829405,-79.271705,4.0,Trumpeter Swan
16196,2025-08-27,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/558676626/medium.jpg,"Toronto, ON, Canada",43.6317827487,-79.3220317307,31.0,American Herring Gull
12644,2025-06-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/522161533/medium.jpg,"The Beaches, Toronto, ON, Canada",43.6763376497,-79.2936081799,4.0,Common Grackle
15096,2025-08-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/547772563/medium.jpg,"Pelmo Park-Humberlea, North York, ON, Canada",43.732222,-79.540947,8.0,Song Sparrow
12181,2025-05-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/518103639/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Double-crested Cormorant
18957,2025-10-05,,https://static.inaturalist.org/photos/577531764/medium.jpg,"Flemingdon Park, Toronto, ON, CA",43.7153783333,-79.3416666667,9.0,White-breasted Nuthatch
15648,2025-01-27,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/553374104/medium.jpg,"Toronto, ON, Canada",43.7921417078,-79.1188176821,246.0,Canada Goose
733,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464278024/medium.jpeg,"Rouge Beach, Toronto, ON, Canada",43.7942596928,-79.117351032,15.0,Greater Scaup
19806,2025-10-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/581394815/medium.jpg,Toronto,43.6506195068,-79.3987045288,10.0,Feral Pigeon
20047,2025-02-25,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/582905293/medium.jpg,"Toronto, ON, Canada",43.6569750497,-79.3080592605,68.0,Gadwall
19614,2025-10-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580604917/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6596928015,-79.3069497088,8.0,Red-tailed Hawk
2163,2025-02-23,,https://static.inaturalist.org/photos/472116440/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6256467807,-79.3312673665,122.0,Greater Scaup
5409,2025-04-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/488718361/medium.jpg,"Downsview Park, Toronto, ON, CA",43.742942997,-79.4815969375,118.0,Northern Flicker
11985,2025-06-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/516757289/medium.jpg,"Golfdale-Cedarbrae-Woburn, Scarborough, ON, Canada",43.7543531384,-79.2291298013,15.0,Cooper's Hawk
8501,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500532602/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-winged Blackbird
5922,2025-04-23,,https://static.inaturalist.org/photos/490332576/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.646238294,-79.321086692,31.0,Barn Swallow
21072,2025-10-22,,https://static.inaturalist.org/photos/589109004/medium.jpg,"High Park Tr, Toronto, ON, CA",43.6445407503,-79.4683555939,68.0,White-breasted Nuthatch
19802,2025-10-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/581377174/medium.jpg,"Douglas Ave, Toronto, ON, CA",43.7255383333,-79.4071416667,13.0,Cooper's Hawk
3295,2025-03-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476884052/medium.jpg,"Lake Ontario, Toronto, ON, CA",43.6263574908,-79.3302929275,69.0,American Coot
21877,2025-11-21,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/593380349/medium.jpg,"Humber College - North Campus, Toronto, ON, CA",43.7260033333,-79.6088033333,4.0,Common Raven
12932,2025-06-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/524788534/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Double-crested Cormorant
22887,2025-12-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/600852640/medium.jpg,"Bayview Village, North York, ON, Canada",43.7785915029,-79.3772766104,561.0,Downy Woodpecker
23612,2025-12-31,,https://static.inaturalist.org/photos/604325808/medium.jpg,"Lake Ontario, Toronto, ON, CA",43.621047194,-79.3275773091,125.0,Ruddy Duck
12100,2025-06-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517437520/medium.jpg,"Ontario, CA",43.6962459079,-79.3283168028,1.0,Red-winged Blackbird
14351,2025-07-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/540229868/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6597327812,-79.3083595098,8.0,Savannah Sparrow
23432,2025-12-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/603458117/medium.jpg,"The Kingsway, Etobicoke, ON, Canada",43.6474981197,-79.5117165645,993.0,Dark-eyed Junco
3635,2025-03-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/478420384/medium.jpeg,"The Kingsway, Etobicoke, ON, Canada",43.647482593,-79.5117380222,931.0,Cooper's Hawk
12082,2025-06-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517372458/medium.jpg,"Leaside-Bennington, Toronto, ON, Canada",43.6866743014,-79.3665988371,66.0,Purple Martin
5719,2025-04-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489392273/medium.jpg,"Bayview Village, North York, ON, Canada",43.7798059929,-79.3691656255,364.0,Wood Duck
1686,2025-02-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/469626382/medium.jpeg,"Humber Bay Shores, ON M8V 0E7, Canada",43.6234668535,-79.4766791537,32.0,White-throated Sparrow
10965,2025-05-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/511138906/medium.jpg,"Humber Bay Shores, ON M8V 0G7, Canada",43.62524022,-79.47076075,4.0,Northern Cardinal
8673,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500782625/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mute Swan
18645,2025-09-10,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/575227077/medium.jpg,"David A. Balfour Park, Toronto, ON, Canada",43.6855888936,-79.3872033548,15.0,American Goldfinch
3708,2025-03-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/479042002/medium.png,"Toronto, ON, Canada",43.6649713789,-79.2960708935,15.0,Long-tailed Duck
17472,2025-09-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/568055533/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
7373,2025-04-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/496152873/medium.jpg,"Bayview Village, North York, ON, Canada",43.7818162328,-79.3697545972,105.0,Double-crested Cormorant
20901,2025-10-13,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/588000846/medium.jpg,"Ontario, CA",43.7265015127,-79.3026152688,130.0,Song Sparrow
18344,2025-09-27,,https://static.inaturalist.org/photos/573025123/medium.jpg,"Olympic Park, Toronto, ON, CA",43.6424216667,-79.3847883333,3.0,Feral Pigeon
10163,2025-05-19,,https://static.inaturalist.org/photos/507330039/medium.jpg,"Toronto, CA-ON, CA",43.6644092451,-79.4287712127,4.0,Yellow-bellied Flycatcher
9674,2025-05-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/504835869/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6615064508,-79.3055978087,8.0,Lesser Black-backed Gull
23892,2025-12-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/613210962/medium.jpg,"Centro de Toronto, Toronto, Ontario, Canadá",43.643633928,-79.3644755597,62.0,Pato chillón
9452,2025-05-11,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/503549463/medium.jpeg,"Dufferin Grove, Toronto, ON, Canada",43.6569271637,-79.4321324193,15.0,Magnolia Warbler
20339,2025-10-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/584768976/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Robin
11134,2025-05-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/512031083/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Black-throated Blue Warbler
22407,2025-12-07,,https://static.inaturalist.org/photos/598004860/medium.jpg,"Underhill Dr, Toronto, ON, CA",43.7501076413,-79.3261147932,20.0,Dark-eyed Junco
22449,2025-05-02,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/598136303/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6620419088,-79.3104994957,135.0,White-crowned Sparrow
3443,2025-03-16,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/477700483/medium.jpg,"Tommy Thompson Park, Toronto, ON, CA",43.646676907,-79.3206912479,73.0,Red-tailed Hawk
19874,2025-10-18,,https://static.inaturalist.org/photos/581842133/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6544416667,-79.35257,2.0,White-throated Sparrow
16634,2025-09-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562068475/medium.jpg,"SickKids, Toronto, ON, CA",43.6565946264,-79.3885153759,51.0,American Robin
740,2025-01-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464331802/medium.jpg,"Christie St, Toronto, ON, CA",43.6637235326,-79.4183565784,23.0,Red-tailed Hawk
10613,2025-05-24,,https://static.inaturalist.org/photos/514867078/medium.jpg,"North York, ON M3C 1V4, Canada",43.7247387128,-79.3269022554,135.0,Northern Cardinal
23609,2025-12-31,,https://static.inaturalist.org/photos/604324951/medium.jpg,"Lake Ontario, Toronto, ON, CA",43.640631782,-79.3192034254,270.0,American Herring Gull
858,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464813232/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Black Duck
15664,2025-04-10,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/553390332/medium.jpg,"Henry Farm, North York, ON M2J, Canada",43.7732618522,-79.3454817134,200.0,Merlin
51,2025-01-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/461507665/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.64753258,-79.3285623455,8.0,American Coot
14145,2025-07-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/537901527/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Robin
17564,2025-09-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/568730080/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Mourning Dove
14789,2025-07-30,,https://static.inaturalist.org/photos/545166643/medium.jpg,"Lake Shore Blvd W, Toronto, ON, CA",43.6005346897,-79.5101860632,4.0,House Sparrow
12705,2025-05-16,,https://static.inaturalist.org/photos/522707003/medium.jpg,"Birch Cliff, Scarborough, ON, Canada",43.6967054157,-79.2552000347,4.0,Blackburnian Warbler
18922,2025-10-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/577118596/medium.jpg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Red-bellied Woodpecker
23636,2025-12-31,CC-BY-NC,https://static.inaturalist.org/photos/604858791/medium.jpg,"Tommy Thompson Park, Toronto, Ontario",43.629599,-79.326564,1.0,American Northern Shrike
18360,2025-09-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/573056024/medium.jpg,"Toronto, ON, CA",43.6596368699,-79.306917819,30.0,Rusty Blackbird
18803,2025-10-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/576154666/medium.jpg,"HFVP+MC, Toronto, ON M8V 4B6, Canada",43.5929989624,-79.5117027685,23.0,Great Blue Heron
21133,2025-11-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589499647/medium.jpg,"Rouge National Urban Park, Rouge Beach and Marsh, 195 Rouge Hills Dr, Scarborough, ON M1C 2Z1, Canada",43.789969,-79.1216979,185.0,Gadwall
9101,2025-05-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/501966017/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6556637244,-79.3106492296,15.0,Cliff Swallow
4511,2025-04-09,,https://static.inaturalist.org/photos/484588581/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6542366667,-79.3528283333,8.0,Yellow-bellied Sapsucker
4240,2025-04-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/482897989/medium.jpg,"Smythe Park, Toronto, ON, CA",43.673700248,-79.5013519692,62.0,Wood Duck
518,2025-01-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/463508077/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Black Duck
5569,2025-04-20,,https://static.inaturalist.org/photos/489059004/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6491965708,-79.3237503191,31.0,Yellow-rumped Warbler
10590,2025-05-14,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/509481271/medium.jpg,"St.Andrew-Windfields, North York, ON, Canada",43.7651412503,-79.3584785057,67.0,Song Sparrow
6104,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491329600/medium.jpg,"Colonel Samuel Smith Park Dr, Toronto, ON, CA",43.5917957593,-79.5142493584,4.0,Tree Swallow
9320,2025-05-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/502949644/medium.jpeg,"Toronto, ON, Canada",43.6561315521,-79.3076296836,127.0,Mute Swan
19589,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580392481/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Goldfinch
10025,2025-05-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/506557895/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Goldfinch
6326,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491755486/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,White-throated Sparrow
540,2025-01-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/463517088/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Gadwall
15904,2025-08-21,,https://static.inaturalist.org/photos/555803682/medium.jpg,"Eringate, Toronto, ON, CA",43.6478058088,-79.5943750665,173.0,Double-crested Cormorant
17243,2025-09-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/566968392/medium.jpg,"Rouge, Scarborough, ON, Canada",43.7943975018,-79.1192688864,2.0,Bald Eagle
15905,2025-08-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/555813441/medium.jpg,"Ontario, CA",43.6275409956,-79.3438640163,5.0,Eastern Kingbird
4913,2025-04-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/486474769/medium.jpg,"Bayview Village, North York, ON, Canada",43.7803055758,-79.3893452682,94.0,Dark-eyed Junco
5685,2025-04-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489238981/medium.jpg,"Canary Crescent, North York, ON M2K, Canada",43.7815154017,-79.3883480356,219.0,Downy Woodpecker
23197,2025-12-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/602709508/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,191.0,Red-bellied Woodpecker
9102,2025-05-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/501966113/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6562435038,-79.3074713247,4.0,Thayer's Gull
3012,2025-03-11,,https://static.inaturalist.org/photos/475911969/medium.jpeg,"Toronto, ON M6R, Canada",43.6490136611,-79.4706304371,24.0,Domestic Mallard
13772,2025-07-01,,https://static.inaturalist.org/photos/533671599/medium.jpg,"Toronto, ON M6S 2W3, Canada",43.642240382,-79.4663207978,72.0,Blue-gray Gnatcatcher
8250,2025-05-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/499642241/medium.jpg,"Grenadier Pond, Toronto, ON, CA",43.643831042,-79.4678776319,23.0,Wood Duck
18165,2025-09-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/572094467/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Song Sparrow
8378,2025-05-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/499977780/medium.jpg,"Earl Bales Park, Toronto, ON, CA",43.75277395,-79.4330846,918.0,Northern House Wren
6454,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491844497/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Dark-eyed Junco
8539,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500546136/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Song Sparrow
6359,2025-04-25,,https://static.inaturalist.org/photos/491818304/medium.jpeg,"North York, ON M2R 3V6, Canada",43.7815833515,-79.4530985132,9.0,Mallard
